timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
12488000,12488000,0.0034391617,0.0026070108,0.000102058766,0.001,0.0,0.0,0.0,-1.0
12544000,12544000,0.0039619273,0.002195734,0.0003710689,0.001,0.0,0.0,0.0,-1.0
12588000,12588000,0.0037116716,0.0029290472,2.895227e-05,0.001,0.0,0.0,0.0,-1.0
12644000,12644000,0.0036650025,0.0020929428,-0.00016224013,0.001,0.0,0.0,0.0,-1.0
12692000,12692000,0.0034681212,0.0024448389,-3.8013794e-05,0.001,0.0,0.0,0.0,-1.0
12744000,12744000,0.003641055,0.0021413998,2.6777809e-05,0.001,0.0,0.0,0.0,-1.0
12792000,12792000,0.003688761,0.0023450598,3.8767794e-05,0.001,0.0,0.0,0.0,-1.0
12840000,12840000,0.003763812,0.0020702446,0.00025711238,0.001,0.0,0.0,0.0,-1.0
12888000,12888000,0.0033444315,0.0026716131,-9.910353e-05,0.001,0.0,0.0,0.0,-1.0
12940000,12940000,0.0033334016,0.0021919787,8.920535e-05,0.001,0.0,0.0,0.0,-1.0
12992000,12992000,0.003312941,0.0025220928,0.0001471144,0.001,0.0,0.0,0.0,-1.0
13044000,13044000,0.003665449,0.0020448815,-6.812628e-05,0.001,0.0,0.0,0.0,-1.0
13092000,13092000,0.0033888675,0.0028297582,0.00015084227,0.001,0.0,0.0,0.0,-1.0
13140000,13140000,0.004150049,0.0021443472,-0.000118100725,0.001,0.0,0.0,0.0,-1.0
13188000,13188000,0.0040118294,0.0024362684,0.0004584347,0.001,0.0,0.0,0.0,-1.0
13240000,13240000,0.0036582395,0.0022073463,9.928707e-05,0.001,0.0,0.0,0.0,-1.0
13288000,13288000,0.0042697205,0.0024684106,-0.00016725481,0.001,0.0,0.0,0.0,-1.0
13340000,13340000,0.003812207,0.0022897406,-2.6902606e-05,0.001,0.0,0.0,0.0,-1.0
13388000,13388000,0.003910365,0.0024142903,0.0001579449,0.001,0.0,0.0,0.0,-1.0
13440000,13440000,0.0036832236,0.0022311169,0.00017099218,0.001,0.0,0.0,0.0,-1.0
13492000,13492000,0.0035621931,0.0023522011,-2.644344e-05,0.001,0.0,0.0,0.0,-1.0
13544000,13544000,0.0036186455,0.0026096858,0.00011693892,0.001,0.0,0.0,0.0,-1.0
13588000,13588000,0.004108376,0.0024636944,8.2783336e-05,0.001,0.0,0.0,0.0,-1.0
13640000,13640000,0.0035558082,0.002514602,1.7307013e-05,0.001,0.0,0.0,0.0,-1.0
13692000,13692000,0.0037611339,0.0023006257,3.1308886e-05,0.001,0.0,0.0,0.0,-1.0
13744000,13744000,0.0037080161,0.0021426913,-6.585268e-05,0.001,0.0,0.0,0.0,-1.0
13788000,13788000,0.0035504473,0.0020359377,-6.865508e-05,0.001,0.0,0.0,0.0,-1.0
13844000,13844000,0.0035082567,0.0021738168,-2.049772e-05,0.001,0.0,0.0,0.0,-1.0
13888000,13888000,0.00367115,0.0018709048,4.7356374e-05,0.001,0.0,0.0,0.0,-1.0
13944000,13944000,0.003855598,0.0021976244,0.00011518306,0.001,0.0,0.0,0.0,-1.0
13988000,13988000,0.0035515542,0.0027267537,0.00020181791,0.001,0.0,0.0,0.0,-1.0
14044000,14044000,0.0039129495,0.002404607,-6.951079e-05,0.001,0.0,0.0,0.0,-1.0
14092000,14092000,0.0038734318,0.0021818918,9.9536126e-05,0.001,0.0,0.0,0.0,-1.0
14140000,14140000,0.0035906052,0.0019131547,6.6696135e-05,0.001,0.0,0.0,0.0,-1.0
14192000,14192000,0.0033196684,0.0019258151,0.00021072784,0.001,0.0,0.0,0.0,-1.0
14240000,14240000,0.0037963034,0.0019010381,0.00050598005,0.001,0.0,0.0,0.0,-1.0
14288000,14288000,0.0033875045,0.0023676457,-4.491184e-06,0.001,0.0,0.0,0.0,-1.0
14344000,14344000,0.0034868226,0.0019990047,0.00035118958,0.001,0.0,0.0,0.0,-1.0
14392000,14392000,0.0039031492,0.0021266013,0.00023440034,0.001,0.0,0.0,0.0,-1.0
14440000,14440000,0.0038764067,0.00244248,0.00010230794,0.001,0.0,0.0,0.0,-1.0
14488000,14488000,0.0035860531,0.0022890822,3.5994057e-05,0.001,0.0,0.0,0.0,-1.0
14540000,14540000,0.003127499,0.0026811222,0.00043322687,0.001,0.0,0.0,0.0,-1.0
14592000,14592000,0.0035385443,0.0020115275,-2.256646e-05,0.001,0.0,0.0,0.0,-1.0
14644000,14644000,0.003470823,0.0019747799,-0.00021433015,0.001,0.0,0.0,0.0,-1.0
14688000,14688000,0.0034292527,0.002414749,-7.8270015e-05,0.001,0.0,0.0,0.0,-1.0
14744000,14744000,0.0034608406,0.0020538277,-0.000119430246,0.001,0.0,0.0,0.0,-1.0
14788000,14788000,0.00313034,0.0022354608,-0.00024052698,0.001,0.0,0.0,0.0,-1.0
14844000,14844000,0.0034883104,0.0021080652,-2.8379474e-05,0.001,0.0,0.0,0.0,-1.0
14888000,14888000,0.0032859438,0.0019541248,8.232086e-05,0.001,0.0,0.0,0.0,-1.0
14940000,14940000,0.0035169485,0.002042224,-0.00023567362,0.001,0.0,0.0,0.0,-1.0
14992000,14992000,0.0035857994,0.0022377532,0.00021098713,0.001,0.0,0.0,0.0,-1.0
15044000,15044000,0.0035374635,0.0022335267,-5.803609e-05,0.001,0.0,0.0,0.0,-1.0
15092000,15092000,0.0033085844,0.0019542691,0.00028769494,0.001,0.0,0.0,0.0,-1.0
15144000,15144000,0.0030322566,0.0020208545,0.0002708194,0.001,0.0,0.0,0.0,-1.0
15188000,15188000,0.0035305307,0.0020356025,-5.6720164e-05,0.001,0.0,0.0,0.0,-1.0
15244000,15244000,0.0034984078,0.002249148,7.292707e-05,0.001,0.0,0.0,0.0,-1.0
15288000,15288000,0.0035622013,0.0022228314,0.000104067316,0.001,0.0,0.0,0.0,-1.0
15340000,15340000,0.0037483783,0.002294964,7.657441e-05,0.001,0.0,0.0,0.0,-1.0
15388000,15388000,0.003412458,0.0019538226,0.0003045782,0.001,0.0,0.0,0.0,-1.0
15444000,15444000,0.0033836842,0.0023657724,-2.5758378e-05,0.001,0.0,0.0,0.0,-1.0
15492000,15492000,0.003718537,0.0017819492,-0.0001225481,0.001,0.0,0.0,0.0,-1.0
15540000,15540000,0.0036279464,0.002109388,-0.00012304974,0.001,0.0,0.0,0.0,-1.0
15592000,15592000,0.0034548729,0.0017063649,0.00016153992,0.001,0.0,0.0,0.0,-1.0
15640000,15640000,0.003620118,0.0019636666,5.4320775e-05,0.001,0.0,0.0,0.0,-1.0
15688000,15688000,0.0038195578,0.001973533,0.0003314266,0.001,0.0,0.0,0.0,-1.0
15740000,15740000,0.0040006847,0.00201933,3.7402508e-05,0.001,0.0,0.0,0.0,-1.0
15792000,15792000,0.0036265065,0.001503315,0.00022659228,0.001,0.0,0.0,0.0,-1.0
15840000,15840000,0.0035323873,0.0018027883,7.413744e-06,0.001,0.0,0.0,0.0,-1.0
15888000,15888000,0.0033249294,0.0018673205,0.00051610696,0.001,0.0,0.0,0.0,-1.0
15944000,15944000,0.0037766965,0.0017291106,7.1113776e-05,0.001,0.0,0.0,0.0,-1.0
15988000,15988000,0.003952415,0.0017559694,2.8568194e-05,0.001,0.0,0.0,0.0,-1.0
16040000,16040000,0.0037020189,0.0016819241,-1.2800744e-05,0.001,0.0,0.0,0.0,-1.0
16092000,16092000,0.0034692117,0.001844442,3.954845e-05,0.001,0.0,0.0,0.0,-1.0
16140000,16140000,0.0037666631,0.0016907109,-3.4026634e-05,0.001,0.0,0.0,0.0,-1.0
16188000,16188000,0.003732485,0.0016209879,0.0001759033,0.001,0.0,0.0,0.0,-1.0
16244000,16244000,0.003589138,0.0017792783,9.30287e-05,0.001,0.0,0.0,0.0,-1.0
16292000,16292000,0.0037908792,0.0018472177,0.0001718453,0.001,0.0,0.0,0.0,-1.0
16344000,16344000,0.0034707931,0.0017232018,0.00041194103,0.001,0.0,0.0,0.0,-1.0
16392000,16392000,0.003452458,0.0016922241,-9.178326e-05,0.001,0.0,0.0,0.0,-1.0
16440000,16440000,0.0036059706,0.0023002466,-0.00015090678,0.001,0.0,0.0,0.0,-1.0
16492000,16492000,0.003630484,0.0016955012,-0.00020012712,0.001,0.0,0.0,0.0,-1.0
16540000,16540000,0.0035918106,0.0016878144,2.085728e-05,0.001,0.0,0.0,0.0,-1.0
16588000,16588000,0.0035502655,0.0020679994,-1.0132266e-05,0.001,0.0,0.0,0.0,-1.0
16640000,16640000,0.003912755,0.0017252403,0.0001959385,0.001,0.0,0.0,0.0,-1.0
16692000,16692000,0.0040404773,0.0016329995,0.00013971508,0.001,0.0,0.0,0.0,-1.0
16740000,16740000,0.0033368147,0.0021325648,-0.00022569775,0.001,0.0,0.0,0.0,-1.0
16788000,16788000,0.0033902468,0.001597325,8.099506e-05,0.001,0.0,0.0,0.0,-1.0
16844000,16844000,0.0037936608,0.0018306893,0.00018575281,0.001,0.0,0.0,0.0,-1.0
16892000,16892000,0.0034022895,0.002232359,-0.00025843966,0.001,0.0,0.0,0.0,-1.0
16940000,16940000,0.0036612144,0.0018257363,1.7013966e-05,0.001,0.0,0.0,0.0,-1.0
16988000,16988000,0.0037548633,0.001792117,-0.00036767285,0.001,0.0,0.0,0.0,-1.0
17044000,17044000,0.0031500766,0.0018228423,0.00010257452,0.001,0.0,0.0,0.0,-1.0
17092000,17092000,0.0034921833,0.0015683522,6.4197484e-05,0.001,0.0,0.0,0.0,-1.0
17140000,17140000,0.0037891238,0.0017811076,-1.0924076e-05,0.001,0.0,0.0,0.0,-1.0
17192000,17192000,0.0032569328,0.0016091224,1.5532778e-05,0.001,0.0,0.0,0.0,-1.0
17240000,17240000,0.003508664,0.0017458915,-0.0001921239,0.001,0.0,0.0,0.0,-1.0
17288000,17288000,0.0035875684,0.0015078632,0.00013749523,0.001,0.0,0.0,0.0,-1.0
17340000,17340000,0.0030669076,0.001414329,3.551082e-05,0.001,0.0,0.0,0.0,-1.0
17388000,17388000,0.0032805817,0.001645051,0.00020261004,0.001,0.0,0.0,0.0,-1.0
17444000,17444000,0.0032022637,0.0014767916,1.4296736e-05,0.001,0.0,0.0,0.0,-1.0
17488000,17488000,0.0033302053,0.0012613996,-2.2476888e-05,0.001,0.0,0.0,0.0,-1.0
17540000,17540000,0.0036261103,0.0019408483,6.72439e-05,0.001,0.0,0.0,0.0,-1.0
17588000,17588000,0.0034627775,0.001465064,0.0001695275,0.001,0.0,0.0,0.0,-1.0
17644000,17644000,0.0031330392,0.0019194231,0.0001278399,0.001,0.0,0.0,0.0,-1.0
17688000,17688000,0.0034806854,0.0015352134,-7.1331044e-05,0.001,0.0,0.0,0.0,-1.0
17740000,17740000,0.0037750863,0.0016033271,7.6561584e-05,0.001,0.0,0.0,0.0,-1.0
17792000,17792000,0.0037404385,0.0007756727,6.671259e-05,0.001,0.0,0.0,0.0,-1.0
17844000,17844000,0.0033261562,0.0017475319,0.000522901,0.001,0.0,0.0,0.0,-1.0
17888000,17888000,0.003888141,0.0014116662,-0.00021758616,0.001,0.0,0.0,0.0,-1.0
17944000,17944000,0.0037098103,0.0012879883,0.000124745,0.001,0.0,0.0,0.0,-1.0
17988000,17988000,0.0034338038,0.0015440233,0.00014692635,0.001,0.0,0.0,0.0,-1.0
18040000,18040000,0.0036033345,0.0015991214,-7.352895e-05,0.001,0.0,0.0,0.0,-1.0
18088000,18088000,0.0033119714,0.0012025676,4.0735144e-05,0.001,0.0,0.0,0.0,-1.0
18140000,18140000,0.0033013101,0.0012883347,-1.578157e-05,0.001,0.0,0.0,0.0,-1.0
18192000,18192000,0.0035677021,0.0014192319,-3.9857814e-06,0.001,0.0,0.0,0.0,-1.0
18244000,18244000,0.0035091669,0.0017498942,0.00015959446,0.001,0.0,0.0,0.0,-1.0
18292000,18292000,0.0035489397,0.0017696015,-2.4472888e-06,0.001,0.0,0.0,0.0,-1.0
18344000,18344000,0.0034964888,0.0015763575,5.4679265e-05,0.001,0.0,0.0,0.0,-1.0
18392000,18392000,0.0036996596,0.0013172679,5.701584e-05,0.001,0.0,0.0,0.0,-1.0
18444000,18444000,0.003560292,0.0017563163,8.1587765e-05,0.001,0.0,0.0,0.0,-1.0
18488000,18488000,0.003405263,0.0016448873,2.2189311e-05,0.001,0.0,0.0,0.0,-1.0
18540000,18540000,0.0031464156,0.00156258,0.00012324342,0.001,0.0,0.0,0.0,-1.0
18588000,18588000,0.0034713773,0.0018911655,0.00011231443,0.001,0.0,0.0,0.0,-1.0
18640000,18640000,0.003309844,0.0016796499,0.00011119995,0.001,0.0,0.0,0.0,-1.0
18692000,18692000,0.003430747,0.0014956237,0.00035333948,0.001,0.0,0.0,0.0,-1.0
18740000,18740000,0.003440023,0.001463453,9.81659e-05,0.001,0.0,0.0,0.0,-1.0
18788000,18788000,0.0031956725,0.0018974305,-4.5105116e-07,0.001,0.0,0.0,0.0,-1.0
18844000,18844000,0.0025884137,0.0015263084,-2.4989602e-05,0.001,0.0,0.0,0.0,-1.0
18888000,18888000,0.0034966057,0.0018115405,0.00028442705,0.001,0.0,0.0,0.0,-1.0
18944000,18944000,0.003277295,0.0013526133,0.00038282922,0.001,0.0,0.0,0.0,-1.0
18992000,18992000,0.0031858156,0.0018597789,6.6550805e-05,0.001,0.0,0.0,0.0,-1.0
19040000,19040000,0.0036377083,0.0019369493,8.940342e-06,0.001,0.0,0.0,0.0,-1.0
19092000,19092000,0.0035923154,0.0015685346,0.00027354967,0.001,0.0,0.0,0.0,-1.0
19144000,19144000,0.0035509337,0.0013847535,0.00014706083,0.001,0.0,0.0,0.0,-1.0
19188000,19188000,0.003025618,0.0012264301,8.6450775e-05,0.001,0.0,0.0,0.0,-1.0
19240000,19240000,0.0034261849,0.0011747886,0.0002274161,0.001,0.0,0.0,0.0,-1.0
19292000,19292000,0.0036098263,0.0016422165,0.00017866972,0.001,0.0,0.0,0.0,-1.0
19340000,19340000,0.0033289928,0.0016276108,0.00014790897,0.001,0.0,0.0,0.0,-1.0
19388000,19388000,0.003411174,0.0016605617,-0.00018733049,0.001,0.0,0.0,0.0,-1.0
19440000,19440000,0.0031673622,0.0014465234,7.9499434e-05,0.001,0.0,0.0,0.0,-1.0
19492000,19492000,0.0030344361,0.00132392,-0.0001371773,0.001,0.0,0.0,0.0,-1.0
19540000,19540000,0.0030073351,0.001354885,3.7400783e-05,0.001,0.0,0.0,0.0,-1.0
19588000,19588000,0.0032723988,0.0015665482,0.00015070956,0.001,0.0,0.0,0.0,-1.0
19644000,19644000,0.0036838294,0.0007617157,3.9722207e-05,0.001,0.0,0.0,0.0,-1.0
19688000,19688000,0.0032926782,0.0013013479,-7.9721205e-05,0.001,0.0,0.0,0.0,-1.0
19744000,19744000,0.0033546682,0.0020562962,1.6757875e-05,0.001,0.0,0.0,0.0,-1.0
19788000,19788000,0.002771441,0.0014920301,0.00040918097,0.001,0.0,0.0,0.0,-1.0
19844000,19844000,0.0031616827,0.001723715,0.0002624164,0.001,0.0,0.0,0.0,-1.0
19892000,19892000,0.0033194914,0.0014555376,5.6441826e-05,0.001,0.0,0.0,0.0,-1.0
19944000,19944000,0.003634419,0.0015291624,-0.00019014257,0.001,0.0,0.0,0.0,-1.0
19988000,19988000,0.0030081645,0.0011539888,0.00010252614,0.001,0.0,0.0,0.0,-1.0
20044000,20044000,0.0033874249,0.0011335895,-0.00021633695,0.001,0.0,0.0,0.0,-1.0
20092000,20092000,0.0032815468,0.001048304,0.00013368907,0.001,0.0,0.0,0.0,-1.0
20140000,20140000,0.0030483252,0.0015821598,6.656243e-05,0.001,0.0,0.0,0.0,-1.0
20192000,20192000,0.002609152,0.0015115804,0.00027621174,0.001,0.0,0.0,0.0,-1.0
20244000,20244000,0.0031277055,0.0012246879,-0.00026742803,0.001,0.0,0.0,0.0,-1.0
20292000,20292000,0.002960939,0.0013960734,0.00017271895,0.001,0.0,0.0,0.0,-1.0
20344000,20344000,0.0034422919,0.0013236636,0.00019564466,0.001,0.0,0.0,0.0,-1.0
20392000,20392000,0.0031101166,0.0015576762,-0.00014733871,0.001,0.0,0.0,0.0,-1.0
20440000,20440000,0.0035168729,0.0017533593,0.00021008812,0.001,0.0,0.0,0.0,-1.0
20488000,20488000,0.0029633301,0.0010443208,-0.00011934621,0.001,0.0,0.0,0.0,-1.0
20544000,20544000,0.0035910928,0.0014613359,5.7385776e-05,0.001,0.0,0.0,0.0,-1.0
20592000,20592000,0.0032522466,0.0016559918,6.88375e-05,0.001,0.0,0.0,0.0,-1.0
20644000,20644000,0.0028713306,0.001643258,-0.00012146204,0.001,0.0,0.0,0.0,-1.0
20688000,20688000,0.0034626133,0.0009290223,0.0004913045,0.001,0.0,0.0,0.0,-1.0
20744000,20744000,0.0035798273,0.0012114446,0.00048152736,0.001,0.0,0.0,0.0,-1.0
20792000,20792000,0.0037201287,0.0014526442,8.883105e-05,0.001,0.0,0.0,0.0,-1.0
20844000,20844000,0.003355524,0.0015467827,-5.6252135e-05,0.001,0.0,0.0,0.0,-1.0
20888000,20888000,0.0030755568,0.0015730741,-9.5126445e-05,0.001,0.0,0.0,0.0,-1.0
20944000,20944000,0.0032464173,0.0011197921,0.00023753905,0.001,0.0,0.0,0.0,-1.0
20988000,20988000,0.0029270407,0.0015095178,0.00014616238,0.001,0.0,0.0,0.0,-1.0
21044000,21044000,0.0029231198,0.0011071813,-0.00013933108,0.001,0.0,0.0,0.0,-1.0
21092000,21092000,0.003119644,0.0011200745,0.000104064406,0.001,0.0,0.0,0.0,-1.0
21144000,21144000,0.0031209001,0.0013118128,9.516205e-05,0.001,0.0,0.0,0.0,-1.0
21192000,21192000,0.003343206,0.0010986115,0.000121797915,0.001,0.0,0.0,0.0,-1.0
21240000,21240000,0.0030992867,0.0011755147,0.00024269975,0.001,0.0,0.0,0.0,-1.0
21292000,21292000,0.0027598627,0.0012050065,0.00013405374,0.001,0.0,0.0,0.0,-1.0
21344000,21344000,0.0033938568,0.0011426962,0.00046745525,0.001,0.0,0.0,0.0,-1.0
21392000,21392000,0.0026268265,0.0012750771,-6.6008484e-05,0.001,0.0,0.0,0.0,-1.0
21444000,21444000,0.0032138668,0.0013385469,0.00019355766,0.001,0.0,0.0,0.0,-1.0
21492000,21492000,0.0028207188,0.00089051534,1.8024977e-05,0.001,0.0,0.0,0.0,-1.0
21544000,21544000,0.0027532827,0.0012773321,0.00014113732,0.001,0.0,0.0,0.0,-1.0
21588000,21588000,0.0027976416,0.001163149,9.572638e-05,0.001,0.0,0.0,0.0,-1.0
21640000,21640000,0.0033179033,0.0019075793,4.7610487e-05,0.001,0.0,0.0,0.0,-1.0
21692000,21692000,0.0034148032,0.0016999567,-6.8565016e-05,0.001,0.0,0.0,0.0,-1.0
21740000,21740000,0.0031176447,0.0012784278,4.809929e-05,0.001,0.0,0.0,0.0,-1.0
21788000,21788000,0.0033203503,0.0012433373,9.421166e-06,0.001,0.0,0.0,0.0,-1.0
21840000,21840000,0.002967343,0.0011071676,3.719539e-05,0.001,0.0,0.0,0.0,-1.0
21888000,21888000,0.0032819477,0.0011745748,0.00016973545,0.001,0.0,0.0,0.0,-1.0
21940000,21940000,0.0033067835,0.0015155629,-0.00019307104,0.001,0.0,0.0,0.0,-1.0
21992000,21992000,0.002915863,0.001150108,0.00016020045,0.001,0.0,0.0,0.0,-1.0
22044000,22044000,0.0027835586,0.0014164238,-0.00022039737,0.001,0.0,0.0,0.0,-1.0
22088000,22088000,0.0029385097,0.0015269368,2.631692e-05,0.001,0.0,0.0,0.0,-1.0
22140000,22140000,0.0033058403,0.0012167459,-0.00013425497,0.001,0.0,0.0,0.0,-1.0
22188000,22188000,0.0025009613,0.0017796685,0.0002235851,0.001,0.0,0.0,0.0,-1.0
22244000,22244000,0.0029395698,0.0014223037,4.0908682e-05,0.001,0.0,0.0,0.0,-1.0
22288000,22288000,0.0029262847,0.0015783915,-0.00019443726,0.001,0.0,0.0,0.0,-1.0
22340000,22340000,0.0031408316,0.0011945289,-0.0002309298,0.001,0.0,0.0,0.0,-1.0
22392000,22392000,0.003190477,0.0014642297,-0.00011785924,0.001,0.0,0.0,0.0,-1.0
22444000,22444000,0.0030054646,0.0016605603,2.4688488e-06,0.001,0.0,0.0,0.0,-1.0
22488000,22488000,0.0027393834,0.0016270933,0.00017386663,0.001,0.0,0.0,0.0,-1.0
22540000,22540000,0.003159449,0.0016969695,7.1411734e-05,0.001,0.0,0.0,0.0,-1.0
22592000,22592000,0.0032201847,0.0013678549,0.00034578945,0.001,0.0,0.0,0.0,-1.0
22644000,22644000,0.0032765828,0.001658428,-0.00015309067,0.001,0.0,0.0,0.0,-1.0
22688000,22688000,0.0032881275,0.0013444378,-0.00013698473,0.001,0.0,0.0,0.0,-1.0
22744000,22744000,0.0033574307,0.0012465648,5.1783525e-05,0.001,0.0,0.0,0.0,-1.0
22792000,22792000,0.0029084217,0.0014330745,0.00014538373,0.001,0.0,0.0,0.0,-1.0
22840000,22840000,0.003202834,0.0018294487,0.00072564546,0.001,0.0,0.0,0.0,-1.0
22892000,22892000,0.0033045441,0.0017544384,7.849388e-05,0.001,0.0,0.0,0.0,-1.0
22944000,22944000,0.0032329075,0.0011627446,0.00021865142,0.001,0.0,0.0,0.0,-1.0
22988000,22988000,0.0029948223,0.0015845207,-0.00027042362,0.001,0.0,0.0,0.0,-1.0
23040000,23040000,0.0030870643,0.0018347995,-0.00014528068,0.001,0.0,0.0,0.0,-1.0
23088000,23088000,0.0033881161,0.0016674064,-0.00016511287,0.001,0.0,0.0,0.0,-1.0
23144000,23144000,0.0031856578,0.0016635791,-0.00011021263,0.001,0.0,0.0,0.0,-1.0
23192000,23192000,0.0031990993,0.0015381975,3.6664842e-05,0.001,0.0,0.0,0.0,-1.0
23240000,23240000,0.0032592404,0.0011885043,0.00018562742,0.001,0.0,0.0,0.0,-1.0
23292000,23292000,0.0028867421,0.0016257364,4.7077614e-05,0.001,0.0,0.0,0.0,-1.0
23340000,23340000,0.0030388588,0.001869054,-0.00023666098,0.001,0.0,0.0,0.0,-1.0
23388000,23388000,0.0028686365,0.0016297067,9.314429e-05,0.001,0.0,0.0,0.0,-1.0
23444000,23444000,0.0031574187,0.0015435705,-5.8278314e-05,0.001,0.0,0.0,0.0,-1.0
23488000,23488000,0.0027807222,0.001596308,0.00011693713,0.001,0.0,0.0,0.0,-1.0
23544000,23544000,0.0034421356,0.0018725834,-4.8845308e-05,0.001,0.0,0.0,0.0,-1.0
23588000,23588000,0.0029763442,0.00132444,0.00028310728,0.001,0.0,0.0,0.0,-1.0
23640000,23640000,0.0032593159,0.0014651093,7.975776e-05,0.001,0.0,0.0,0.0,-1.0
23688000,23688000,0.0034200526,0.0014385787,0.0002524951,0.001,0.0,0.0,0.0,-1.0
23740000,23740000,0.0026397936,0.0011167645,-0.00049733854,0.001,0.0,0.0,0.0,-1.0
23788000,23788000,0.0031382497,0.0013523964,0.00013909016,0.001,0.0,0.0,0.0,-1.0
23844000,23844000,0.0033676259,0.0012879797,4.719732e-05,0.001,0.0,0.0,0.0,-1.0
23892000,23892000,0.00310177,0.0012304797,7.4790776e-05,0.001,0.0,0.0,0.0,-1.0
23944000,23944000,0.0027535837,0.0014622604,0.00035840346,0.001,0.0,0.0,0.0,-1.0
23988000,23988000,0.0033790777,0.0013294967,0.00010527684,0.001,0.0,0.0,0.0,-1.0
24040000,24040000,0.0029762674,0.001365874,-0.0002561626,0.001,0.0,0.0,0.0,-1.0
24092000,24092000,0.003112905,0.0014654424,-0.00027938085,0.001,0.0,0.0,0.0,-1.0
24140000,24140000,0.003180983,0.0015828797,0.00032074822,0.001,0.0,0.0,0.0,-1.0
24192000,24192000,0.0033671942,0.0014926646,0.00012179408,0.001,0.0,0.0,0.0,-1.0
24244000,24244000,0.003353504,0.0011816646,8.905486e-05,0.001,0.0,0.0,0.0,-1.0
24292000,24292000,0.0030096825,0.0016228406,0.000269958,0.001,0.0,0.0,0.0,-1.0
24340000,24340000,0.002746058,0.0010456713,-1.0025411e-05,0.001,0.0,0.0,0.0,-1.0
24388000,24388000,0.0032814604,0.0011712876,1.5655285e-05,0.001,0.0,0.0,0.0,-1.0
24440000,24440000,0.00332604,0.0015826349,0.00013293508,0.001,0.0,0.0,0.0,-1.0
24488000,24488000,0.0027167483,0.0016416644,0.00020147549,0.001,0.0,0.0,0.0,-1.0
24544000,24544000,0.003311285,0.0010883127,0.00012906796,0.001,0.0,0.0,0.0,-1.0
24592000,24592000,0.0033208698,0.0012176275,9.359883e-05,0.001,0.0,0.0,0.0,-1.0
